Genotype	CL	Fix	pop$	FID$
B73xZ014E0017	166.538333333334	1	BxRIL	Z014
B73xZ014E0021	179.145000000001	1	BxRIL	Z014
B73xZ014E0052	198.364619801292	1	BxRIL	Z014
B73xZ014E0075	192.713333333335	1	BxRIL	Z014
B73xZ014E0084	165.628333333334	1	BxRIL	Z014
B73xZ014E0098	160.680190099352	1	BxRIL	Z014
B73xZ014E0099	163.005000000001	1	BxRIL	Z014
B73xZ014E0144	203.951666666668	1	BxRIL	Z014
B73xZ014E0146	173.571666666668	1	BxRIL	Z014
B73xZ014E0162	166.877076039742	1	BxRIL	Z014
B73xZ014E0166	186.546666666669	1	BxRIL	Z014
B73xZ014E0167	175.871666666667	1	BxRIL	Z014
B73xZ014E0168	196.96	1	BxRIL	Z014
B73xZ014E0197	183.611076039741	1	BxRIL	Z014
B73xZ014E0199	184.209076039742	1	BxRIL	Z014
B73xZ015E0013	176.239076039741	1	BxRIL	Z015
B73xZ015E0019	160.179076039741	1	BxRIL	Z015
B73xZ015E0022	164.426666666668	1	BxRIL	Z015
B73xZ015E0023	183.80107603974	1	BxRIL	Z015
B73xZ015E0026	165.371666666668	1	BxRIL	Z015
B73xZ015E0029	163.962690099353	1	BxRIL	Z015
B73xZ015E0033	176.681666666668	1	BxRIL	Z015
B73xZ015E0036	178.325190099352	1	BxRIL	Z015
B73xZ015E0038	156.522690099353	1	BxRIL	Z015
B73xZ015E0041	165.437690099353	1	BxRIL	Z015
B73xZ015E0042	142.925380198707	1	BxRIL	Z015
B73xZ015E0059	180.63	1	BxRIL	Z015
B73xZ015E0063	185.666666666668	1	BxRIL	Z015
B73xZ015E0071	181.242046865372	1	BxRIL	Z015
B73xZ015E0074	186.918333333333	1	BxRIL	Z015
B73xZ015E0080	179.391076039742	1	BxRIL	Z015
B73xZ015E0084	165.353333333334	1	BxRIL	Z015
B73xZ015E0102	164.813076039741	1	BxRIL	Z015
B73xZ015E0105	182.298333333334	1	BxRIL	Z015
B73xZ015E0118	169.441666666667	1	BxRIL	Z015
B73xZ015E0123	161.135126732903	1	BxRIL	Z015
B73xZ015E0127	197.795000000002	1	BxRIL	Z015
B73xZ015E0135	186.85871353204	1	BxRIL	Z015
B73xZ015E0142	185.357690099352	1	BxRIL	Z015
B73xZ015E0148	179.52507603974	1	BxRIL	Z015
B73xZ015E0155	179.933333333334	1	BxRIL	Z015
B73xZ015E0158	172.836666666667	1	BxRIL	Z015
B73xZ015E0160	186.651666666668	1	BxRIL	Z015
B73xZ015E0163	152.625	1	BxRIL	Z015
B73xZ015E0164	170.525000000001	1	BxRIL	Z015
B73xZ015E0170	177.66892396026	1	BxRIL	Z015
B73xZ015E0199	153.26	1	BxRIL	Z015
B73xZ015E0230	161.628333333333	1	BxRIL	Z015
B73xZ015E0236	175.688333333334	1	BxRIL	Z015
B73xZ016E0002	184.963333333333	1	BxRIL	Z016
B73xZ016E0019	181.388333333334	1	BxRIL	Z016
B73xZ016E0021	179.863076039742	1	BxRIL	Z016
B73xZ016E0027	183.394999999998	1	BxRIL	Z016
B73xZ016E0028	165.303333333334	1	BxRIL	Z016
B73xZ016E0030	125.42707603974	1	BxRIL	Z016
B73xZ016E0047	166.801076039742	1	BxRIL	Z016
B73xZ016E0058	201.241666666666	1	BxRIL	Z016
B73xZ016E0063	155.100190099354	1	BxRIL	Z016
B73xZ016E0065	176.991666666668	1	BxRIL	Z016
B73xZ016E0070	187.059999999999	1	BxRIL	Z016
B73xZ016E0075	175.720000000001	1	BxRIL	Z016
B73xZ016E0077	176.293333333334	1	BxRIL	Z016
B73xZ016E0079	181.11	1	BxRIL	Z016
B73xZ016E0080	179.948333333334	1	BxRIL	Z016
B73xZ016E0081	192.628333333333	1	BxRIL	Z016
B73xZ016E0084	198.766666666668	1	BxRIL	Z016
B73xZ016E0103	184.100000000001	1	BxRIL	Z016
B73xZ016E0112	164.046666666667	1	BxRIL	Z016
B73xZ016E0115	165.205076039741	1	BxRIL	Z016
B73xZ016E0117	176.158333333334	1	BxRIL	Z016
B73xZ016E0118	182.783076039742	1	BxRIL	Z016
B73xZ016E0119	175.678333333334	1	BxRIL	Z016
B73xZ016E0121	114.813076039742	1	BxRIL	Z016
B73xZ016E0122	170.962046865372	1	BxRIL	Z016
B73xZ016E0128	176.497076039742	1	BxRIL	Z016
B73xZ016E0132	177.135380198705	1	BxRIL	Z016
B73xZ016E0133	195.04	1	BxRIL	Z016
B73xZ016E0134	181.120190099352	1	BxRIL	Z016
B73xZ016E0135	153.425000000001	1	BxRIL	Z016
B73xZ016E0136	186.025380198705	1	BxRIL	Z016
B73xZ016E0137	187.125000000001	1	BxRIL	Z016
B73xZ016E0138	173.853076039742	1	BxRIL	Z016
B73xZ016E0143	178.138333333335	1	BxRIL	Z016
B73xZ016E0144	175.631666666667	1	BxRIL	Z016
B73xZ016E0149	178.620000000001	1	BxRIL	Z016
B73xZ016E0150	177.341666666667	1	BxRIL	Z016
B73xZ016E0153	191.545000000001	1	BxRIL	Z016
B73xZ016E0157	188.706666666666	1	BxRIL	Z016
B73xZ016E0160	183.053333333334	1	BxRIL	Z016
B73xZ016E0161	197.663333333334	1	BxRIL	Z016
B73xZ016E0162	166.850190099353	1	BxRIL	Z016
B73xZ016E0194	195.620000000002	1	BxRIL	Z016
B73xZ016E0198	176.923333333334	1	BxRIL	Z016
B73xZ016E0220	189.665000000002	1	BxRIL	Z016
B73xZ016E0251	181.319076039742	1	BxRIL	Z016
B73xZ016E0254	173.201666666668	1	BxRIL	Z016
B73xZ018E0023	194.783333333332	1	BxRIL	Z018
B73xZ018E0027	167.240000000001	1	BxRIL	Z018
B73xZ018E0030	156.896666666667	1	BxRIL	Z018
B73xZ018E0032	147.11707603974	1	BxRIL	Z018
B73xZ018E0039	173.861666666667	1	BxRIL	Z018
B73xZ018E0042	195.830000000002	1	BxRIL	Z018
B73xZ018E0049	187.23666666667	1	BxRIL	Z018
B73xZ018E0053	203.245000000001	1	BxRIL	Z018
B73xZ018E0061	174.996666666668	1	BxRIL	Z018
B73xZ018E0067	185.145000000002	1	BxRIL	Z018
B73xZ018E0077	209.691666666666	1	BxRIL	Z018
B73xZ018E0078	198.346666666669	1	BxRIL	Z018
B73xZ018E0096	185.025000000001	1	BxRIL	Z018
B73xZ018E0114	168.415000000001	1	BxRIL	Z018
B73xZ018E0121	168.770000000001	1	BxRIL	Z018
B73xZ018E0122	167.955076039742	1	BxRIL	Z018
B73xZ018E0130	187.945190099354	1	BxRIL	Z018
B73xZ018E0138	177.040000000001	1	BxRIL	Z018
B73xZ018E0139	168.985000000001	1	BxRIL	Z018
B73xZ018E0141	192.263333333334	1	BxRIL	Z018
B73xZ018E0148	204.835000000003	1	BxRIL	Z018
B73xZ018E0150	176.035000000001	1	BxRIL	Z018
B73xZ018E0158	173.090000000001	1	BxRIL	Z018
B73xZ018E0160	156.971076039741	1	BxRIL	Z018
B73xZ018E0163	188.665190099354	1	BxRIL	Z018
B73xZ018E0164	172.601666666667	1	BxRIL	Z018
B73xZ018E0171	204.153076039742	1	BxRIL	Z018
B73xZ018E0172	175.618333333334	1	BxRIL	Z018
B73xZ018E0173	177.423333333334	1	BxRIL	Z018
B73xZ018E0177	186.813333333334	1	BxRIL	Z018
B73xZ018E0179	177.848333333334	1	BxRIL	Z018
B73xZ019E0004	158.361539933765	1	BxRIL	Z019
B73xZ019E0006	191.951666666669	1	BxRIL	Z019
B73xZ019E0011	195.161666666668	1	BxRIL	Z019
B73xZ019E0032	190.043333333333	1	BxRIL	Z019
B73xZ019E0069	173.173333333334	1	BxRIL	Z019
B73xZ019E0075	178.23	1	BxRIL	Z019
B73xZ019E0111	190.708333333335	1	BxRIL	Z019
B73xZ019E0119	186.895126732902	1	BxRIL	Z019
B73xZ019E0124	197.731666666668	1	BxRIL	Z019
B73xZ019E0125	183.133333333334	1	BxRIL	Z019
B73xZ019E0138	201.045000000001	1	BxRIL	Z019
B73xZ019E0170	163.455190099353	1	BxRIL	Z019
B73xZ019E0177	183.511076039742	1	BxRIL	Z019
B73xZ019E0178	183.535000000002	1	BxRIL	Z019
B73xZ019E0194	184.313076039741	1	BxRIL	Z019
B73xZ019E0226	158.830000000001	1	BxRIL	Z019
B73xZ020E0009	148.882309900648	1	BxRIL	Z020
B73xZ020E0012	168.193333333334	1	BxRIL	Z020
B73xZ020E0015	178.346666666668	1	BxRIL	Z020
B73xZ020E0019	157.790000000001	1	BxRIL	Z020
B73xZ020E0025	175.166666666668	1	BxRIL	Z020
B73xZ020E0027	158.713333333335	1	BxRIL	Z020
B73xZ020E0029	159.636666666667	1	BxRIL	Z020
B73xZ020E0032	153.261666666668	1	BxRIL	Z020
B73xZ020E0034	168.603333333334	1	BxRIL	Z020
B73xZ020E0038	161.376666666668	1	BxRIL	Z020
B73xZ020E0039	180.188333333334	1	BxRIL	Z020
B73xZ020E0041	191.905000000001	1	BxRIL	Z020
B73xZ020E0043	176.99	1	BxRIL	Z020
B73xZ020E0047	195.816666666667	1	BxRIL	Z020
B73xZ020E0049	181.103333333334	1	BxRIL	Z020
B73xZ020E0050	207.616666666669	1	BxRIL	Z020
B73xZ020E0056	175.677076039742	1	BxRIL	Z020
B73xZ020E0057	164.79	1	BxRIL	Z020
B73xZ020E0059	170.068333333334	1	BxRIL	Z020
B73xZ020E0062	183.190000000001	1	BxRIL	Z020
B73xZ020E0069	194.718333333334	1	BxRIL	Z020
B73xZ020E0075	177.698333333334	1	BxRIL	Z020
B73xZ020E0077	147.469076039743	1	BxRIL	Z020
B73xZ020E0090	173.338333333334	1	BxRIL	Z020
B73xZ020E0099	177.801666666667	1	BxRIL	Z020
B73xZ020E0103	167.665000000001	1	BxRIL	Z020
B73xZ020E0106	198.76492396026	1	BxRIL	Z020
B73xZ020E0117	159.315	1	BxRIL	Z020
B73xZ020E0120	161.023333333334	1	BxRIL	Z020
B73xZ020E0122	174.713333333334	1	BxRIL	Z020
B73xZ020E0152	181.5	1	BxRIL	Z020
B73xZ020E0155	186.481666666666	1	BxRIL	Z020
B73xZ020E0159	177.998333333334	1	BxRIL	Z020
B73xZ021E0014	184.528333333336	1	BxRIL	Z021
B73xZ021E0022	168.173333333334	1	BxRIL	Z021
B73xZ021E0025	197.198333333335	1	BxRIL	Z021
B73xZ021E0028	172.847690099353	1	BxRIL	Z021
B73xZ021E0034	180.52	1	BxRIL	Z021
B73xZ021E0040	176.995	1	BxRIL	Z021
B73xZ021E0042	188.193333333335	1	BxRIL	Z021
B73xZ021E0050	210.410000000001	1	BxRIL	Z021
B73xZ021E0051	196.880000000001	1	BxRIL	Z021
B73xZ021E0052	185.635000000002	1	BxRIL	Z021
B73xZ021E0053	177.398333333333	1	BxRIL	Z021
B73xZ021E0054	150.301666666667	1	BxRIL	Z021
B73xZ021E0057	169.908713532039	1	BxRIL	Z021
B73xZ021E0060	181.72	1	BxRIL	Z021
B73xZ021E0061	177.076666666667	1	BxRIL	Z021
B73xZ021E0066	172.371666666667	1	BxRIL	Z021
B73xZ021E0082	181.318333333334	1	BxRIL	Z021
B73xZ021E0088	188.903333333335	1	BxRIL	Z021
B73xZ021E0090	172.795000000001	1	BxRIL	Z021
B73xZ021E0096	161.521666666667	1	BxRIL	Z021
B73xZ021E0121	176.085000000001	1	BxRIL	Z021
B73xZ021E0130	179.748333333335	1	BxRIL	Z021
B73xZ021E0146	177.896666666667	1	BxRIL	Z021
B73xZ021E0147	185.265	1	BxRIL	Z021
B73xZ021E0148	185.578333333335	1	BxRIL	Z021
B73xZ021E0152	189.118333333335	1	BxRIL	Z021
B73xZ021E0156	157.496666666668	1	BxRIL	Z021
B73xZ021E0161	197.186666666666	1	BxRIL	Z021
B73xZ021E0169	177.740000000001	1	BxRIL	Z021
B73xZ021E0175	181.561666666668	1	BxRIL	Z021
B73xZ021E0178	177.918333333334	1	BxRIL	Z021
B73xZ021E0181	191.025	1	BxRIL	Z021
B73xZ021E0182	172.153333333334	1	BxRIL	Z021
B73xZ021E0192	135.693333333335	1	BxRIL	Z021
B73xZ021E0195	188.480000000002	1	BxRIL	Z021
B73xZ022E0003	184.362690099353	1	BxRIL	Z022
B73xZ022E0006	191.259999999998	1	BxRIL	Z022
B73xZ022E0007	182.645	1	BxRIL	Z022
B73xZ022E0012	184.888333333334	1	BxRIL	Z022
B73xZ022E0016	164.75292396026	1	BxRIL	Z022
B73xZ022E0115	178.026666666667	1	BxRIL	Z022
B73xZ023E0017	177.360000000001	1	BxRIL	Z023
B73xZ023E0044	185.878333333334	1	BxRIL	Z023
B73xZ023E0056	195.122690099353	1	BxRIL	Z023
B73xZ023E0075	179.003333333335	1	BxRIL	Z023
B73xZ023E0085	182.438333333334	1	BxRIL	Z023
B73xZ024E0002	186.175	1	BxRIL	Z024
B73xZ024E0004	173.000000000001	1	BxRIL	Z024
B73xZ024E0006	164.078333333334	1	BxRIL	Z024
B73xZ024E0008	177.710000000001	1	BxRIL	Z024
B73xZ024E0009	202.295190099354	1	BxRIL	Z024
B73xZ024E0017	133.904619801295	1	BxRIL	Z024
B73xZ024E0033	195.963076039741	1	BxRIL	Z024
B73xZ024E0044	173.136666666667	1	BxRIL	Z024
B73xZ024E0058	186.898713532039	1	BxRIL	Z024
B73xZ024E0083	185.391666666667	1	BxRIL	Z024
B73xZ024E0118	167.480000000001	1	BxRIL	Z024
B73xZ024E0120	198.185190099354	1	BxRIL	Z024
B73xZ024E0152	164.145000000001	1	BxRIL	Z024
B73xZ024E0158	183.821076039741	1	BxRIL	Z024
B73xZ024E0195	193.525190099353	1	BxRIL	Z024
B73xZ024E0203	154.88107603974	1	BxRIL	Z024
B73xZ024E0212	153.982923960261	1	BxRIL	Z024
B73xZ025E0055	180.396666666667	1	BxRIL	Z025
B73xZ025E0088	167.206666666667	1	BxRIL	Z025
B73xZ025E0106	176.031666666667	1	BxRIL	Z025
B73xZ025E0113	147.001076039741	1	BxRIL	Z025
B73xZ025E0123	163.261076039741	1	BxRIL	Z025
B73xZ025E0124	163.971666666667	1	BxRIL	Z025
B73xZ025E0140	139.545076039741	1	BxRIL	Z025
B73xZ025E0181	162.327690099353	1	BxRIL	Z025
B73xZ025E0187	153.985190099353	1	BxRIL	Z025
B73xZ025E0195	163.556666666668	1	BxRIL	Z025
B73xZ025E0196	181.501666666668	1	BxRIL	Z025
B73xZ025E0197	178.637500000001	1	BxRIL	Z025
B73xZ025E0198	165.778333333334	1	BxRIL	Z025
B73xZ025E0218	172.331666666667	1	BxRIL	Z025
B73xZ025E0238	172.283333333334	1	BxRIL	Z025
B73xZ026E0001	166.948333333334	1	BxRIL	Z026
B73xZ026E0006	152.010190099353	1	BxRIL	Z026
B73xZ026E0010	147.614923960259	1	BxRIL	Z026
B73xZ026E0013	176.889076039742	1	BxRIL	Z026
B73xZ026E0020	172.275000000001	1	BxRIL	Z026
B73xZ026E0022	188.055380198706	1	BxRIL	Z026
B73xZ026E0034	170.925190099353	1	BxRIL	Z026
B73xZ026E0035	185.335076039742	1	BxRIL	Z026
B73xZ026E0041	149.133333333334	1	BxRIL	Z026
B73xZ026E0053	164.770000000001	1	BxRIL	Z026
B73xZ026E0054	159.47	1	BxRIL	Z026
B73xZ026E0061	151.411666666667	1	BxRIL	Z026
B73xZ026E0068	176.826666666667	1	BxRIL	Z026
B73xZ026E0072	161.170000000001	1	BxRIL	Z026
B73xZ026E0077	161.553333333334	1	BxRIL	Z026
B73xZ026E0080	160.723333333334	1	BxRIL	Z026
B73xZ026E0085	168.511666666667	1	BxRIL	Z026
B73xZ026E0088	181.540000000001	1	BxRIL	Z026
B73xZ026E0100	159.076666666667	1	BxRIL	Z026
B73xZ026E0116	175.025	1	BxRIL	Z026
B73xZ026E0123	167.753333333334	1	BxRIL	Z026
B73xZ026E0124	176.935000000001	1	BxRIL	Z026
B73xZ026E0125	168.758333333334	1	BxRIL	Z026
B73xZ026E0126	169.179076039742	1	BxRIL	Z026
B73xZ026E0141	166.190000000001	1	BxRIL	Z026
B73xZ026E0149	166.491666666667	1	BxRIL	Z026
B73xZ026E0152	152.481666666668	1	BxRIL	Z026
B73xZ026E0153	140.506666666666	1	BxRIL	Z026
B73xZ026E0156	160.915190099353	1	BxRIL	Z026
B73xZ026E0162	151.373076039742	1	BxRIL	Z026
B73xZ026E0165	174.033076039742	1	BxRIL	Z026
B73xZ026E0197	167.583076039742	1	BxRIL	Z026
B73xZ026E0198	143.303076039743	1	BxRIL	Z026
B73xZ026E0199	141.106923960258	1	BxRIL	Z026
Mo17xZ017EM0002	213.17	1	MxRIL	Z017
Mo17xZ017EM0004	185.82	1	MxRIL	Z017
Mo17xZ017EM0006	204.33	1	MxRIL	Z017
Mo17xZ017EM0026	201.67	1	MxRIL	Z017
Mo17xZ017EM0044	196.42	1	MxRIL	Z017
Mo17xZ017EM0053	160.68	1	MxRIL	Z017
Mo17xZ017EM0054	206.79	1	MxRIL	Z017
Mo17xZ017EM0059	182.83	1	MxRIL	Z017
Mo17xZ017EM0064	203.87	1	MxRIL	Z017
Mo17xZ017EM0065	173.42	1	MxRIL	Z017
Mo17xZ017EM0069	212.5	1	MxRIL	Z017
Mo17xZ017EM0070	192.53	1	MxRIL	Z017
Mo17xZ017EM0071	186.22	1	MxRIL	Z017
Mo17xZ017EM0078	213.85	1	MxRIL	Z017
Mo17xZ017EM0080	192.57	1	MxRIL	Z017
Mo17xZ017EM0081	196.17	1	MxRIL	Z017
Mo17xZ017EM0084	183.2	1	MxRIL	Z017
Mo17xZ017EM0086	148.52	1	MxRIL	Z017
Mo17xZ017EM0090	196.9	1	MxRIL	Z017
Mo17xZ017EM0091	193.93	1	MxRIL	Z017
Mo17xZ017EM0096	149.11	1	MxRIL	Z017
Mo17xZ017EM0097	211.17	1	MxRIL	Z017
Mo17xZ017EM0100	178.1	1	MxRIL	Z017
Mo17xZ017EM0103	209.49	1	MxRIL	Z017
Mo17xZ017EM0104	207.58	1	MxRIL	Z017
Mo17xZ017EM0107	216.94	1	MxRIL	Z017
Mo17xZ017EM0109	197.2	1	MxRIL	Z017
Mo17xZ017EM0110	190.14	1	MxRIL	Z017
Mo17xZ017EM0113	184.72	1	MxRIL	Z017
Mo17xZ017EM0115	223.74	1	MxRIL	Z017
Mo17xZ017EM0117	215.5	1	MxRIL	Z017
Mo17xZ017EM0120	189.06	1	MxRIL	Z017
Mo17xZ017EM0121	217.6	1	MxRIL	Z017
Mo17xZ017EM0122	180.08	1	MxRIL	Z017
Mo17xZ017EM0124	187.2	1	MxRIL	Z017
Mo17xZ017EM0126	214.38	1	MxRIL	Z017
Mo17xZ017EM0129	222.71	1	MxRIL	Z017
Mo17xZ017EM0130	206.68	1	MxRIL	Z017
Mo17xZ017EM0131	200.01	1	MxRIL	Z017
Mo17xZ017EM0132	179.69	1	MxRIL	Z017
Mo17xZ017EM0133	192.71	1	MxRIL	Z017
Mo17xZ017EM0138	194.47	1	MxRIL	Z017
Mo17xZ017EM0142	206.58	1	MxRIL	Z017
Mo17xZ017EM0144	203.99	1	MxRIL	Z017
Mo17xZ017EM0147	192.5	1	MxRIL	Z017
Mo17xZ017EM0149	209.26	1	MxRIL	Z017
Mo17xZ017EM0150	215.13	1	MxRIL	Z017
Mo17xZ017EM0152	204.58	1	MxRIL	Z017
Mo17xZ017EM0155	202.04	1	MxRIL	Z017
Mo17xZ017EM0156	192.48	1	MxRIL	Z017
Mo17xZ017EM0157	207.39	1	MxRIL	Z017
Mo17xZ017EM0160	216.87	1	MxRIL	Z017
Mo17xZ017EM0160A	195.66	1	MxRIL	Z017
Mo17xZ017EM0162A	218.27	1	MxRIL	Z017
Mo17xZ017EM0165	194.75	1	MxRIL	Z017
Mo17xZ017EM0166	194.73	1	MxRIL	Z017
Mo17xZ017EM0167	178.18	1	MxRIL	Z017
Mo17xZ017EM0168	215.2	1	MxRIL	Z017
Mo17xZ017EM0173	193.93	1	MxRIL	Z017
Mo17xZ017EM0174	216.9	1	MxRIL	Z017
Mo17xZ017EM0177	209.84	1	MxRIL	Z017
Mo17xZ017EM0178	196.48	1	MxRIL	Z017
Mo17xZ017EM0179	216.84	1	MxRIL	Z017
Mo17xZ017EM0180	207.94	1	MxRIL	Z017
Mo17xZ017EM0187	179.27	1	MxRIL	Z017
Mo17xZ017EM0189	216.74	1	MxRIL	Z017
Mo17xZ017EM0191	181.83	1	MxRIL	Z017
Mo17xZ017EM0195	190.43	1	MxRIL	Z017
Mo17xZ017EM0196	202.83	1	MxRIL	Z017
Mo17xZ017EM0197	203.19	1	MxRIL	Z017
Mo17xZ017EM0198	219.72	1	MxRIL	Z017
Mo17xZ017EM0199	203.42	1	MxRIL	Z017
Mo17xZ017EM0200	216.89	1	MxRIL	Z017
Mo17xZ017EM0201	222.42	1	MxRIL	Z017
Mo17xZ017EM0203	201.09	1	MxRIL	Z017
Mo17xZ017EM0204	193.06	1	MxRIL	Z017
Mo17xZ017EM0205	207.41	1	MxRIL	Z017
Mo17xZ017EM0206	185.87	1	MxRIL	Z017
Mo17xZ017EM0208	190.92	1	MxRIL	Z017
Mo17xZ017EM0209	211.01	1	MxRIL	Z017
Mo17xZ017EM0212	208.53	1	MxRIL	Z017
Mo17xZ017EM0213	213.27	1	MxRIL	Z017
Mo17xZ017EM0214	194.1	1	MxRIL	Z017
Mo17xZ017EM0216	199.79	1	MxRIL	Z017
Mo17xZ017EM0217	203.79	1	MxRIL	Z017
Mo17xZ017EM0220	213.95	1	MxRIL	Z017
Mo17xZ017EM0222	193.48	1	MxRIL	Z017
Mo17xZ017EM0223	171.51	1	MxRIL	Z017
Mo17xZ017EM0230	214.55	1	MxRIL	Z017
Mo17xZ017EM0232	205.47	1	MxRIL	Z017
Mo17xZ017EM0233	219.52	1	MxRIL	Z017
Mo17xZ017EM0234	190.18	1	MxRIL	Z017
Mo17xZ017EM0235	213.05	1	MxRIL	Z017
Mo17xZ017EM0236	214.13	1	MxRIL	Z017
Mo17xZ017EM0238	219.85	1	MxRIL	Z017
Mo17xZ017EM0239	196.2	1	MxRIL	Z017
Mo17xZ017EM0240	208.26	1	MxRIL	Z017
Mo17xZ017EM0241	181.75	1	MxRIL	Z017
Mo17xZ017EM0244	205.81	1	MxRIL	Z017
Mo17xZ017EM0245	230.48	1	MxRIL	Z017
Mo17xZ017EM0249	158.82	1	MxRIL	Z017
Mo17xZ017EM0251	207.77	1	MxRIL	Z017
Mo17xZ017EM0252	223.02	1	MxRIL	Z017
Mo17xZ017EM0254	210.81	1	MxRIL	Z017
Mo17xZ017EM0257	187.96	1	MxRIL	Z017
Mo17xZ017EM0258	206.65	1	MxRIL	Z017
Mo17xZ017EM0259	195.5	1	MxRIL	Z017
Mo17xZ017EM0260	193.19	1	MxRIL	Z017
Mo17xZ017EM0273	178.62	1	MxRIL	Z017
Mo17xZ017EM0280	210.84	1	MxRIL	Z017
Mo17xZ017EM0282	192.61	1	MxRIL	Z017
Mo17xZ017EM0283	209.98	1	MxRIL	Z017
Mo17xZ017EM0285	229.11	1	MxRIL	Z017
Mo17xZ017EM0289	207.9	1	MxRIL	Z017
Mo17xZ017EM0290	178.3	1	MxRIL	Z017
Mo17xZ017EM0291	202.69	1	MxRIL	Z017
Mo17xZ017EM0293	186.07	1	MxRIL	Z017
Mo17xZ017EM0294	197.31	1	MxRIL	Z017
Mo17xZ017EM0295	220.85	1	MxRIL	Z017
Mo17xZ017EM0300	212.4	1	MxRIL	Z017
Mo17xZ017EM0306	210.21	1	MxRIL	Z017
Mo17xZ017EM0312	211.36	1	MxRIL	Z017
Mo17xZ017EM0320	200.66	1	MxRIL	Z017
Mo17xZ017EM0324	204.35	1	MxRIL	Z017
Mo17xZ017EM0327	208.03	1	MxRIL	Z017
Mo17xZ017EM0331	187.85	1	MxRIL	Z017
Mo17xZ017EM0334	203.97	1	MxRIL	Z017
Mo17xZ017EM0339	201.01	1	MxRIL	Z017
Mo17xZ017EM0348	214.56	1	MxRIL	Z017
Mo17xZ017EM0350	206.24	1	MxRIL	Z017
Mo17xZ017EM0353	216.24	1	MxRIL	Z017
Mo17xZ017EM0358	212.22	1	MxRIL	Z017
Mo17xZ017EM0370	184.96	1	MxRIL	Z017
Mo17xZ017EM0375	203.79	1	MxRIL	Z017
Mo17xZ017EM0376	226.46	1	MxRIL	Z017
Mo17xZ017EM0377	194.84	1	MxRIL	Z017
Mo17xZ017E0001	199	1	MxRIL	Z017
Mo17xZ017E0002	198.31	1	MxRIL	Z017
Mo17xZ017E0003	214.16	1	MxRIL	Z017
Mo17xZ017E0004	218.74	1	MxRIL	Z017
Mo17xZ017E0005	193.66	1	MxRIL	Z017
Mo17xZ017E0028	209.69	1	MxRIL	Z017
Mo17xZ017E0006	226.03	1	MxRIL	Z017
Mo17xZ017E0034	204.21	1	MxRIL	Z017
Mo17xZ017E0007	178.57	1	MxRIL	Z017
Mo17xZ017E0008	205.54	1	MxRIL	Z017
Mo17xZ017E0009	217.76	1	MxRIL	Z017
Mo17xZ017E0010	208.88	1	MxRIL	Z017
Mo17xZ017E0011	191.36	1	MxRIL	Z017
Mo17xZ017E0012	185.19	1	MxRIL	Z017
Mo17xZ017E0013	212.7	1	MxRIL	Z017
Mo17xZ017E0014	184.82	1	MxRIL	Z017
Mo17xZ017E0015	210.13	1	MxRIL	Z017
Mo17xZ017E0016	211.26	1	MxRIL	Z017
Mo17xZ017E0017	186.21	1	MxRIL	Z017
Mo17xZ017E0018	212.2	1	MxRIL	Z017
Mo17xZ017E0019	189.07	1	MxRIL	Z017
Mo17xZ017E0020	210.79	1	MxRIL	Z017
Mo17xZ017E0021	214.09	1	MxRIL	Z017
Mo17xZ017E0022	211.2	1	MxRIL	Z017
Mo17xZ017E0023	212.64	1	MxRIL	Z017
Mo17xZ017E0024	227.57	1	MxRIL	Z017
Mo17xZ017E0025	204.6	1	MxRIL	Z017
Mo17xZ017E0027	206.35	1	MxRIL	Z017
Mo17xZ017E0029	209.83	1	MxRIL	Z017
Mo17xZ017E0030	175.13	1	MxRIL	Z017
Mo17xZ017E0100	203.88	1	MxRIL	Z017
Mo17xZ017E0031	178.25	1	MxRIL	Z017
Mo17xZ017E0032	205.5	1	MxRIL	Z017
Mo17xZ017E0033	166.77	1	MxRIL	Z017
Mo17xZ017E0035	202.25	1	MxRIL	Z017
Mo17xZ017E0101	210.47	1	MxRIL	Z017
Mo17xZ017E0036	228.08	1	MxRIL	Z017
Mo17xZ017E0037	210	1	MxRIL	Z017
Mo17xZ017E0038	197.51	1	MxRIL	Z017
Mo17xZ017E0039	219.38	1	MxRIL	Z017
Mo17xZ017E0042	200.72	1	MxRIL	Z017
Mo17xZ017E0043	212.89	1	MxRIL	Z017
Mo17xZ017E0045	213.05	1	MxRIL	Z017
Mo17xZ017E0046	205.13	1	MxRIL	Z017
Mo17xZ017E0047	217.94	1	MxRIL	Z017
Mo17xZ017E0048	186.36	1	MxRIL	Z017
Mo17xZ017E0104	193.44	1	MxRIL	Z017
Mo17xZ017E0105	208.77	1	MxRIL	Z017
Mo17xZ017E0107	188.75	1	MxRIL	Z017
Mo17xZ017E0109	181.05	1	MxRIL	Z017
Mo17xZ017E0110	214.55	1	MxRIL	Z017
Mo17xZ017E0111	218.33	1	MxRIL	Z017
Mo17xZ017E0112	208.06	1	MxRIL	Z017
Mo17xZ017E0113	199.25	1	MxRIL	Z017
Mo17xZ017E0114	200.39	1	MxRIL	Z017
Mo17xZ017E0115	214.47	1	MxRIL	Z017
Mo17xZ017E0116	177.9	1	MxRIL	Z017
Mo17xZ017E0117	187.9	1	MxRIL	Z017
Mo17xZ017E0118	242.26	1	MxRIL	Z017
Mo17xZ017E0119	187.22	1	MxRIL	Z017
Mo17xZ017E0120	191.92	1	MxRIL	Z017
Mo17xZ017E0122	193.67	1	MxRIL	Z017
