Genotype	KC	Fix	pop$	FID$
B73xZ020E0043	522.16666666667	1	BxRIL	Z020
B73xZ020E0047	581.999999999997	1	BxRIL	Z020
B73xZ020E0049	523.333333333335	1	BxRIL	Z020
B73xZ020E0050	718.833333333352	1	BxRIL	Z020
B73xZ020E0056	649.485427094923	1	BxRIL	Z020
B73xZ020E0057	493.176381936723	1	BxRIL	Z020
B73xZ020E0059	716.750000000007	1	BxRIL	Z020
B73xZ020E0062	586.000000000004	1	BxRIL	Z020
B73xZ020E0069	549.000000000001	1	BxRIL	Z020
B73xZ020E0075	540.333333333334	1	BxRIL	Z020
B73xZ020E0077	286.49028472993	1	BxRIL	Z020
B73xZ020E0090	598.33333333334	1	BxRIL	Z020
B73xZ020E0099	577.166666666667	1	BxRIL	Z020
B73xZ020E0103	518.833333333336	1	BxRIL	Z020
B73xZ020E0106	569.90582916203	1	BxRIL	Z020
B73xZ020E0117	394.666666666674	1	BxRIL	Z020
B73xZ020E0120	708.833333333343	1	BxRIL	Z020
B73xZ020E0122	570.09417083797	1	BxRIL	Z020
B73xZ020E0152	496.500000000003	1	BxRIL	Z020
B73xZ020E0155	658.66666666668	1	BxRIL	Z020
B73xZ020E0159	533.094170837971	1	BxRIL	Z020
B73xZ021E0014	512.666666666669	1	BxRIL	Z021
B73xZ021E0022	479.494170837969	1	BxRIL	Z021
B73xZ021E0025	463.166666666672	1	BxRIL	Z021
B73xZ021E0028	730.735427094923	1	BxRIL	Z021
B73xZ021E0034	621.094170837976	1	BxRIL	Z021
B73xZ021E0040	482.500000000003	1	BxRIL	Z021
B73xZ021E0042	612.166666666667	1	BxRIL	Z021
B73xZ021E0050	614.166666666677	1	BxRIL	Z021
B73xZ021E0051	581.294170837971	1	BxRIL	Z021
B73xZ021E0052	452.094170837968	1	BxRIL	Z021
B73xZ021E0053	508.66666666667	1	BxRIL	Z021
B73xZ021E0054	385.735427094921	1	BxRIL	Z021
B73xZ021E0057	491.470854189844	1	BxRIL	Z021
B73xZ021E0060	371.166666666668	1	BxRIL	Z021
B73xZ021E0061	579.166666666668	1	BxRIL	Z021
B73xZ021E0066	511.694170837971	1	BxRIL	Z021
B73xZ021E0082	559.500000000001	1	BxRIL	Z021
B73xZ021E0088	507.16666666667	1	BxRIL	Z021
B73xZ021E0090	473.000000000002	1	BxRIL	Z021
B73xZ021E0096	532.16666666667	1	BxRIL	Z021
B73xZ021E0121	533.485427094924	1	BxRIL	Z021
B73xZ021E0130	481.833333333335	1	BxRIL	Z021
B73xZ021E0146	465.694170837973	1	BxRIL	Z021
B73xZ021E0147	437.500000000003	1	BxRIL	Z021
B73xZ021E0148	686.894170837981	1	BxRIL	Z021
B73xZ021E0152	591.985427094925	1	BxRIL	Z021
B73xZ021E0156	561.094170837969	1	BxRIL	Z021
B73xZ021E0161	521.333333333337	1	BxRIL	Z021
B73xZ021E0169	475.166666666669	1	BxRIL	Z021
B73xZ021E0175	536.500000000003	1	BxRIL	Z021
B73xZ021E0178	498.494170837971	1	BxRIL	Z021
B73xZ021E0181	621.294170837972	1	BxRIL	Z021
B73xZ021E0182	525.500000000003	1	BxRIL	Z021
B73xZ021E0192	418.985427094925	1	BxRIL	Z021
B73xZ021E0195	607.999999999998	1	BxRIL	Z021
B73xZ022E0003	577.985427094922	1	BxRIL	Z022
B73xZ022E0006	581.333333333332	1	BxRIL	Z022
B73xZ022E0007	624.094170837972	1	BxRIL	Z022
B73xZ022E0012	513.16666666667	1	BxRIL	Z022
B73xZ022E0016	492.905829162035	1	BxRIL	Z022
B73xZ022E0115	599.333333333331	1	BxRIL	Z022
B73xZ023E0017	634	1	BxRIL	Z023
B73xZ023E0044	497.500000000003	1	BxRIL	Z023
B73xZ023E0056	568.970854189844	1	BxRIL	Z023
B73xZ023E0075	366.294170837962	1	BxRIL	Z023
B73xZ023E0085	579.833333333334	1	BxRIL	Z023
B73xZ024E0002	468.500000000004	1	BxRIL	Z024
B73xZ024E0004	503.000000000003	1	BxRIL	Z024
B73xZ024E0006	371.105829162029	1	BxRIL	Z024
B73xZ024E0008	573.000000000006	1	BxRIL	Z024
B73xZ024E0009	333.490284729941	1	BxRIL	Z024
B73xZ024E0017	423.862479143499	1	BxRIL	Z024
B73xZ024E0033	523.294170837972	1	BxRIL	Z024
B73xZ024E0044	578.894170837973	1	BxRIL	Z024
B73xZ024E0058	566.470854189843	1	BxRIL	Z024
B73xZ024E0083	490.333333333337	1	BxRIL	Z024
B73xZ024E0118	506.000000000003	1	BxRIL	Z024
B73xZ024E0120	399.73542709493	1	BxRIL	Z024
B73xZ024E0152	567.333333333336	1	BxRIL	Z024
B73xZ024E0158	378.094170837973	1	BxRIL	Z024
B73xZ024E0195	262.485427094922	1	BxRIL	Z024
B73xZ024E0203	406.09417083798	1	BxRIL	Z024
B73xZ024E0212	358.505829162026	1	BxRIL	Z024
B73xZ025E0055	565.166666666667	1	BxRIL	Z025
B73xZ025E0088	433.094170837977	1	BxRIL	Z025
B73xZ025E0106	509.833333333337	1	BxRIL	Z025
B73xZ025E0113	683.137520856509	1	BxRIL	Z025
B73xZ025E0123	617.985427094927	1	BxRIL	Z025
B73xZ025E0124	605.333333333343	1	BxRIL	Z025
B73xZ025E0140	490.470854189843	1	BxRIL	Z025
B73xZ025E0181	580.735427094922	1	BxRIL	Z025
B73xZ025E0187	454.490284729949	1	BxRIL	Z025
B73xZ025E0195	450.750000000003	1	BxRIL	Z025
B73xZ025E0196	560.500000000002	1	BxRIL	Z025
B73xZ025E0197	543.750000000002	1	BxRIL	Z025
B73xZ025E0198	522.833333333336	1	BxRIL	Z025
B73xZ025E0218	551.294170837971	1	BxRIL	Z025
B73xZ025E0238	674.5	1	BxRIL	Z025
B73xZ026E0001	351.894170837972	1	BxRIL	Z026
B73xZ026E0006	457.985427094924	1	BxRIL	Z026
B73xZ026E0010	525.250000000003	1	BxRIL	Z026
B73xZ026E0013	479.694170837971	1	BxRIL	Z026
B73xZ026E0020	471.666666666669	1	BxRIL	Z026
B73xZ026E0022	547.470854189843	1	BxRIL	Z026
B73xZ026E0034	486.235427094922	1	BxRIL	Z026
B73xZ026E0035	474.294170837971	1	BxRIL	Z026
B73xZ026E0041	433.333333333335	1	BxRIL	Z026
B73xZ026E0053	523.833333333337	1	BxRIL	Z026
B73xZ026E0054	350.494170837974	1	BxRIL	Z026
B73xZ026E0061	122.29417083794	1	BxRIL	Z026
B73xZ026E0068	521.985427094922	1	BxRIL	Z026
B73xZ026E0072	590.666666666671	1	BxRIL	Z026
B73xZ026E0077	523.000000000002	1	BxRIL	Z026
B73xZ026E0080	505.16666666667	1	BxRIL	Z026
B73xZ026E0085	474.833333333336	1	BxRIL	Z026
B73xZ026E0088	662.694170837976	1	BxRIL	Z026
B73xZ026E0100	518.894170837971	1	BxRIL	Z026
B73xZ026E0116	560.833333333336	1	BxRIL	Z026
B73xZ026E0123	564.894170837971	1	BxRIL	Z026
B73xZ026E0124	500.66666666667	1	BxRIL	Z026
B73xZ026E0125	568.49417083797	1	BxRIL	Z026
B73xZ026E0126	443.094170837969	1	BxRIL	Z026
B73xZ026E0141	493.294170837971	1	BxRIL	Z026
B73xZ026E0149	611.499999999998	1	BxRIL	Z026
B73xZ026E0152	519.16666666667	1	BxRIL	Z026
B73xZ026E0153	338.235427094926	1	BxRIL	Z026
B73xZ026E0156	461.485427094922	1	BxRIL	Z026
B73xZ026E0162	515.69417083797	1	BxRIL	Z026
B73xZ026E0165	394.5	1	BxRIL	Z026
B73xZ026E0197	530.235427094923	1	BxRIL	Z026
B73xZ026E0198	450.666666666671	1	BxRIL	Z026
B73xZ026E0199	511.500000000003	1	BxRIL	Z026
Mo17xZ017EM0002	579.9	1	MxRIL	Z017
Mo17xZ017EM0004	444.37	1	MxRIL	Z017
Mo17xZ017EM0006	483.94	1	MxRIL	Z017
Mo17xZ017EM0026	491.98	1	MxRIL	Z017
Mo17xZ017EM0044	473.24	1	MxRIL	Z017
Mo17xZ017EM0053	339.75	1	MxRIL	Z017
Mo17xZ017EM0054	540.94	1	MxRIL	Z017
Mo17xZ017EM0059	474.54	1	MxRIL	Z017
Mo17xZ017EM0064	483.3	1	MxRIL	Z017
Mo17xZ017EM0065	449.62	1	MxRIL	Z017
Mo17xZ017EM0069	542.61	1	MxRIL	Z017
Mo17xZ017EM0070	474.11	1	MxRIL	Z017
Mo17xZ017EM0071	485.93	1	MxRIL	Z017
Mo17xZ017EM0078	581.98	1	MxRIL	Z017
Mo17xZ017EM0080	541.2	1	MxRIL	Z017
Mo17xZ017EM0081	513.21	1	MxRIL	Z017
Mo17xZ017EM0084	423.51	1	MxRIL	Z017
Mo17xZ017EM0086	352.07	1	MxRIL	Z017
Mo17xZ017EM0090	465.88	1	MxRIL	Z017
Mo17xZ017EM0091	486.93	1	MxRIL	Z017
Mo17xZ017EM0096	370.02	1	MxRIL	Z017
Mo17xZ017EM0097	625.65	1	MxRIL	Z017
Mo17xZ017EM0100	394.68	1	MxRIL	Z017
Mo17xZ017EM0103	474.86	1	MxRIL	Z017
Mo17xZ017EM0104	531.26	1	MxRIL	Z017
Mo17xZ017EM0107	628.64	1	MxRIL	Z017
Mo17xZ017EM0109	470.73	1	MxRIL	Z017
Mo17xZ017EM0110	397.87	1	MxRIL	Z017
Mo17xZ017EM0113	577.56	1	MxRIL	Z017
Mo17xZ017EM0115	526.83	1	MxRIL	Z017
Mo17xZ017EM0117	490.3	1	MxRIL	Z017
Mo17xZ017EM0120	488.42	1	MxRIL	Z017
Mo17xZ017EM0121	572.52	1	MxRIL	Z017
Mo17xZ017EM0122	437.15	1	MxRIL	Z017
Mo17xZ017EM0124	439.79	1	MxRIL	Z017
Mo17xZ017EM0126	519.21	1	MxRIL	Z017
Mo17xZ017EM0129	457.34	1	MxRIL	Z017
Mo17xZ017EM0130	566.85	1	MxRIL	Z017
Mo17xZ017EM0131	464.37	1	MxRIL	Z017
Mo17xZ017EM0132	440.73	1	MxRIL	Z017
Mo17xZ017EM0133	487.09	1	MxRIL	Z017
Mo17xZ017EM0138	476.71	1	MxRIL	Z017
Mo17xZ017EM0142	612.53	1	MxRIL	Z017
Mo17xZ017EM0144	584.13	1	MxRIL	Z017
Mo17xZ017EM0147	466.78	1	MxRIL	Z017
Mo17xZ017EM0149	552.37	1	MxRIL	Z017
Mo17xZ017EM0150	458.91	1	MxRIL	Z017
Mo17xZ017EM0152	375.05	1	MxRIL	Z017
Mo17xZ017EM0155	505.79	1	MxRIL	Z017
Mo17xZ017EM0156	529.1	1	MxRIL	Z017
Mo17xZ017EM0157	556.94	1	MxRIL	Z017
Mo17xZ017EM0160	595.33	1	MxRIL	Z017
Mo17xZ017EM0160A	540.04	1	MxRIL	Z017
Mo17xZ017EM0162A	607.56	1	MxRIL	Z017
Mo17xZ017EM0165	634.11	1	MxRIL	Z017
Mo17xZ017EM0166	478.95	1	MxRIL	Z017
Mo17xZ017EM0167	483.06	1	MxRIL	Z017
Mo17xZ017EM0168	519.3	1	MxRIL	Z017
Mo17xZ017EM0173	559.61	1	MxRIL	Z017
Mo17xZ017EM0174	520.09	1	MxRIL	Z017
Mo17xZ017EM0177	486.58	1	MxRIL	Z017
Mo17xZ017EM0178	596.26	1	MxRIL	Z017
Mo17xZ017EM0179	541.72	1	MxRIL	Z017
Mo17xZ017EM0180	542.19	1	MxRIL	Z017
Mo17xZ017EM0187	488.9	1	MxRIL	Z017
Mo17xZ017EM0189	594.39	1	MxRIL	Z017
Mo17xZ017EM0191	456.41	1	MxRIL	Z017
Mo17xZ017EM0195	383.81	1	MxRIL	Z017
Mo17xZ017EM0196	540.84	1	MxRIL	Z017
Mo17xZ017EM0197	548.29	1	MxRIL	Z017
Mo17xZ017EM0198	556.74	1	MxRIL	Z017
Mo17xZ017EM0199	524.95	1	MxRIL	Z017
Mo17xZ017EM0200	519.37	1	MxRIL	Z017
Mo17xZ017EM0201	689.12	1	MxRIL	Z017
Mo17xZ017EM0203	554.19	1	MxRIL	Z017
Mo17xZ017EM0204	581.37	1	MxRIL	Z017
Mo17xZ017EM0205	580.67	1	MxRIL	Z017
Mo17xZ017EM0206	454.3	1	MxRIL	Z017
Mo17xZ017EM0208	473.64	1	MxRIL	Z017
Mo17xZ017EM0209	500.47	1	MxRIL	Z017
Mo17xZ017EM0212	476.96	1	MxRIL	Z017
Mo17xZ017EM0213	533.13	1	MxRIL	Z017
Mo17xZ017EM0214	496.01	1	MxRIL	Z017
Mo17xZ017EM0216	485.09	1	MxRIL	Z017
Mo17xZ017EM0217	602.63	1	MxRIL	Z017
Mo17xZ017EM0220	670.77	1	MxRIL	Z017
Mo17xZ017EM0222	534.57	1	MxRIL	Z017
Mo17xZ017EM0223	477.27	1	MxRIL	Z017
Mo17xZ017EM0230	470.09	1	MxRIL	Z017
Mo17xZ017EM0232	522.1	1	MxRIL	Z017
Mo17xZ017EM0233	639.5	1	MxRIL	Z017
Mo17xZ017EM0234	494.79	1	MxRIL	Z017
Mo17xZ017EM0235	545.65	1	MxRIL	Z017
Mo17xZ017EM0236	605.79	1	MxRIL	Z017
Mo17xZ017EM0238	639.52	1	MxRIL	Z017
Mo17xZ017EM0239	578.84	1	MxRIL	Z017
Mo17xZ017EM0240	644.74	1	MxRIL	Z017
Mo17xZ017EM0241	461.87	1	MxRIL	Z017
Mo17xZ017EM0244	537.75	1	MxRIL	Z017
Mo17xZ017EM0245	624.55	1	MxRIL	Z017
Mo17xZ017EM0249	386.48	1	MxRIL	Z017
Mo17xZ017EM0251	503.63	1	MxRIL	Z017
Mo17xZ017EM0252	621.19	1	MxRIL	Z017
Mo17xZ017EM0254	593.63	1	MxRIL	Z017
Mo17xZ017EM0257	509.89	1	MxRIL	Z017
Mo17xZ017EM0258	563.52	1	MxRIL	Z017
Mo17xZ017EM0259	467.73	1	MxRIL	Z017
Mo17xZ017EM0260	462.43	1	MxRIL	Z017
Mo17xZ017EM0273	525.34	1	MxRIL	Z017
Mo17xZ017EM0280	487.22	1	MxRIL	Z017
Mo17xZ017EM0282	477.02	1	MxRIL	Z017
Mo17xZ017EM0283	454.43	1	MxRIL	Z017
Mo17xZ017EM0285	547.73	1	MxRIL	Z017
Mo17xZ017EM0289	513.31	1	MxRIL	Z017
Mo17xZ017EM0290	369.61	1	MxRIL	Z017
Mo17xZ017EM0291	548.79	1	MxRIL	Z017
Mo17xZ017EM0293	461.34	1	MxRIL	Z017
Mo17xZ017EM0294	609.94	1	MxRIL	Z017
Mo17xZ017EM0295	639.8	1	MxRIL	Z017
Mo17xZ017EM0300	566.67	1	MxRIL	Z017
Mo17xZ017EM0306	585.47	1	MxRIL	Z017
Mo17xZ017EM0312	533.43	1	MxRIL	Z017
Mo17xZ017EM0320	562.81	1	MxRIL	Z017
Mo17xZ017EM0324	465.95	1	MxRIL	Z017
Mo17xZ017EM0327	476.96	1	MxRIL	Z017
Mo17xZ017EM0331	453.29	1	MxRIL	Z017
Mo17xZ017EM0334	579.11	1	MxRIL	Z017
Mo17xZ017EM0339	615.26	1	MxRIL	Z017
Mo17xZ017EM0348	545.89	1	MxRIL	Z017
Mo17xZ017EM0350	460.33	1	MxRIL	Z017
Mo17xZ017EM0353	639.62	1	MxRIL	Z017
Mo17xZ017EM0358	575.86	1	MxRIL	Z017
Mo17xZ017EM0370	508.25	1	MxRIL	Z017
Mo17xZ017EM0375	512.89	1	MxRIL	Z017
Mo17xZ017EM0376	557.91	1	MxRIL	Z017
Mo17xZ017EM0377	484.74	1	MxRIL	Z017
Mo17xZ017E0001	519.97	1	MxRIL	Z017
Mo17xZ017E0002	515.37	1	MxRIL	Z017
Mo17xZ017E0003	448.03	1	MxRIL	Z017
Mo17xZ017E0004	581.4	1	MxRIL	Z017
Mo17xZ017E0005	503.88	1	MxRIL	Z017
Mo17xZ017E0028	519.93	1	MxRIL	Z017
Mo17xZ017E0006	587.2	1	MxRIL	Z017
Mo17xZ017E0034	583.8	1	MxRIL	Z017
Mo17xZ017E0007	406.62	1	MxRIL	Z017
Mo17xZ017E0008	539	1	MxRIL	Z017
Mo17xZ017E0009	574.72	1	MxRIL	Z017
Mo17xZ017E0010	525.57	1	MxRIL	Z017
Mo17xZ017E0011	528.93	1	MxRIL	Z017
Mo17xZ017E0012	416.01	1	MxRIL	Z017
Mo17xZ017E0013	496.82	1	MxRIL	Z017
Mo17xZ017E0014	347.74	1	MxRIL	Z017
Mo17xZ017E0015	594.03	1	MxRIL	Z017
Mo17xZ017E0016	472.84	1	MxRIL	Z017
Mo17xZ017E0017	449.72	1	MxRIL	Z017
Mo17xZ017E0018	543.55	1	MxRIL	Z017
Mo17xZ017E0019	424.81	1	MxRIL	Z017
Mo17xZ017E0020	539.62	1	MxRIL	Z017
Mo17xZ017E0021	457.1	1	MxRIL	Z017
Mo17xZ017E0022	517.79	1	MxRIL	Z017
Mo17xZ017E0023	714.93	1	MxRIL	Z017
Mo17xZ017E0024	562.15	1	MxRIL	Z017
Mo17xZ017E0025	495.67	1	MxRIL	Z017
Mo17xZ017E0027	578.71	1	MxRIL	Z017
Mo17xZ017E0029	576.46	1	MxRIL	Z017
Mo17xZ017E0030	298.51	1	MxRIL	Z017
Mo17xZ017E0100	524.29	1	MxRIL	Z017
Mo17xZ017E0031	352.04	1	MxRIL	Z017
Mo17xZ017E0032	501.55	1	MxRIL	Z017
Mo17xZ017E0033	332.24	1	MxRIL	Z017
Mo17xZ017E0035	592.02	1	MxRIL	Z017
Mo17xZ017E0101	614.21	1	MxRIL	Z017
Mo17xZ017E0036	518.03	1	MxRIL	Z017
Mo17xZ017E0037	623.97	1	MxRIL	Z017
Mo17xZ017E0038	462.82	1	MxRIL	Z017
Mo17xZ017E0039	579	1	MxRIL	Z017
Mo17xZ017E0042	587.06	1	MxRIL	Z017
Mo17xZ017E0043	477.99	1	MxRIL	Z017
Mo17xZ017E0045	521.6	1	MxRIL	Z017
Mo17xZ017E0046	495.38	1	MxRIL	Z017
Mo17xZ017E0047	528.46	1	MxRIL	Z017
Mo17xZ017E0048	390.63	1	MxRIL	Z017
Mo17xZ017E0104	526.07	1	MxRIL	Z017
Mo17xZ017E0105	568.85	1	MxRIL	Z017
Mo17xZ017E0107	344.74	1	MxRIL	Z017
Mo17xZ017E0109	437.09	1	MxRIL	Z017
Mo17xZ017E0110	425.63	1	MxRIL	Z017
Mo17xZ017E0111	623.86	1	MxRIL	Z017
Mo17xZ017E0112	562.96	1	MxRIL	Z017
Mo17xZ017E0113	392.6	1	MxRIL	Z017
Mo17xZ017E0114	529.5	1	MxRIL	Z017
Mo17xZ017E0115	653.63	1	MxRIL	Z017
Mo17xZ017E0116	455.52	1	MxRIL	Z017
Mo17xZ017E0117	439.2	1	MxRIL	Z017
Mo17xZ017E0118	709.02	1	MxRIL	Z017
Mo17xZ017E0119	388.99	1	MxRIL	Z017
Mo17xZ017E0120	505.57	1	MxRIL	Z017
Mo17xZ017E0122	402.25	1	MxRIL	Z017
Mo17xZ017E0123	645.24	1	MxRIL	Z017
Mo17xZ017E0124	499.69	1	MxRIL	Z017
Mo17xZ017E0126	511.39	1	MxRIL	Z017
Mo17xZ017E0127	499.8	1	MxRIL	Z017
Mo17xZ017E0128	478.89	1	MxRIL	Z017
Mo17xZ017E0129	465.72	1	MxRIL	Z017
Mo17xZ017E0130	486.1	1	MxRIL	Z017
Mo17xZ017E0132	493.91	1	MxRIL	Z017
Mo17xZ017E0133	446.98	1	MxRIL	Z017
Mo17xZ017E0134	545.43	1	MxRIL	Z017
Mo17xZ017E0137	494.19	1	MxRIL	Z017
Mo17xZ017E0139	560.55	1	MxRIL	Z017
Mo17xZ017E0141	470.22	1	MxRIL	Z017
Mo17xZ017E0142	349.45	1	MxRIL	Z017
Mo17xZ017E0144	603.57	1	MxRIL	Z017
Mo17xZ017E0146	451.21	1	MxRIL	Z017
Mo17xZ017E0147	411.25	1	MxRIL	Z017
Mo17xZ017E0150	518.44	1	MxRIL	Z017
Mo17xZ017E0152	438.77	1	MxRIL	Z017
Mo17xZ017E0153	548.71	1	MxRIL	Z017
Mo17xZ017E0154	522.77	1	MxRIL	Z017
Mo17xZ017E0155	510.02	1	MxRIL	Z017
Mo17xZ017E0156	600.72	1	MxRIL	Z017
Mo17xZ017E0157	442.42	1	MxRIL	Z017
Mo17xZ017E0160	577.6	1	MxRIL	Z017
Mo17xZ017E0163	636.09	1	MxRIL	Z017
Mo17xZ017E0049	449.69	1	MxRIL	Z017
Mo17xZ017E0165	588.03	1	MxRIL	Z017
Mo17xZ017E0050	494.2	1	MxRIL	Z017
Mo17xZ017E0051	516.57	1	MxRIL	Z017
Mo17xZ017E0052	578.05	1	MxRIL	Z017
Mo17xZ017E0053	611.04	1	MxRIL	Z017
Mo17xZ017E0054	515.54	1	MxRIL	Z017
Mo17xZ017E0167	530.37	1	MxRIL	Z017
Mo17xZ017E0168	505.34	1	MxRIL	Z017
Mo17xZ017E0055	637.79	1	MxRIL	Z017
Mo17xZ017E0169	571.2	1	MxRIL	Z017
Mo17xZ017E0056	748.44	1	MxRIL	Z017
Mo17xZ017E0057	557.62	1	MxRIL	Z017
Mo17xZ017E0171	456.67	1	MxRIL	Z017
Mo17xZ017E0058	450.47	1	MxRIL	Z017
Mo17xZ017E0059	538.08	1	MxRIL	Z017
Mo17xZ017E0172	565.03	1	MxRIL	Z017
Mo17xZ017E0060	483.22	1	MxRIL	Z017
Mo17xZ017E0061	563.59	1	MxRIL	Z017
Mo17xZ017E0173	471.81	1	MxRIL	Z017
Mo17xZ017E0062	472.79	1	MxRIL	Z017
Mo17xZ017E0063	577.83	1	MxRIL	Z017
Mo17xZ017E0064	598.17	1	MxRIL	Z017
Mo17xZ017E0176	557.74	1	MxRIL	Z017
Mo17xZ017E0177	389.98	1	MxRIL	Z017
Mo17xZ017E0178	266.47	1	MxRIL	Z017
Mo17xZ017E0179	532.59	1	MxRIL	Z017
Mo17xZ017E0180	570.42	1	MxRIL	Z017
Mo17xZ017E0065	405.4	1	MxRIL	Z017
Mo17xZ017E0066	471.97	1	MxRIL	Z017
Mo17xZ017E0067	539.19	1	MxRIL	Z017
Mo17xZ017E0181	475.17	1	MxRIL	Z017
Mo17xZ017E0069	504.81	1	MxRIL	Z017
Mo17xZ017E0182	613.4	1	MxRIL	Z017
Mo17xZ017E0070	466.26	1	MxRIL	Z017
Mo17xZ017E0071	444.24	1	MxRIL	Z017
Mo17xZ017E0072	497.6	1	MxRIL	Z017
Mo17xZ017E0073	562.15	1	MxRIL	Z017
Mo17xZ017E0074	345.44	1	MxRIL	Z017
Mo17xZ017E0075	467.5	1	MxRIL	Z017
Mo17xZ017E0186	499.74	1	MxRIL	Z017
Mo17xZ017E0076	495.51	1	MxRIL	Z017
Mo17xZ017E0188	598.69	1	MxRIL	Z017
Mo17xZ017E0077	371.23	1	MxRIL	Z017
Mo17xZ017E0190	454.11	1	MxRIL	Z017
Mo17xZ017E0078	539.16	1	MxRIL	Z017
Mo17xZ017E0079	537.61	1	MxRIL	Z017
Mo17xZ017E0192	404.89	1	MxRIL	Z017
Mo17xZ017E0081	638.07	1	MxRIL	Z017
Mo17xZ017E0082	409.67	1	MxRIL	Z017
Mo17xZ017E0083	536.63	1	MxRIL	Z017
Mo17xZ017E0084	384.34	1	MxRIL	Z017
Mo17xZ017E0085	490.32	1	MxRIL	Z017
Mo17xZ017E0198	595.87	1	MxRIL	Z017
Mo17xZ017E0086	556.53	1	MxRIL	Z017
Mo17xZ017E0087	538.92	1	MxRIL	Z017
Mo17xZ017E0195	472.59	1	MxRIL	Z017
Mo17xZ017E0088	547.24	1	MxRIL	Z017
Mo17xZ017E0089	576.93	1	MxRIL	Z017
Mo17xZ017E0090	466.72	1	MxRIL	Z017
Mo17xZ017E0091	526.62	1	MxRIL	Z017
Mo17xZ017E0199	395.65	1	MxRIL	Z017
Mo17xZ017E0200	496.9	1	MxRIL	Z017
Mo17xZ017E0092	445.33	1	MxRIL	Z017
Mo17xZ017E0093	496.32	1	MxRIL	Z017
Mo17xZ017E0094	576.25	1	MxRIL	Z017
B73xZ001	717.000000000018	1	Diallel	Z000
B73xZ002	603.222222222223	1	Diallel	Z000
B73xZ003	693.000000000007	1	Diallel	Z000
B73xZ005	667.66666666667	1	Diallel	Z000
B73xZ006	660.444444444444	1	Diallel	Z000
B73xZ007	494.555555555569	1	Diallel	Z000
B73xZ008	706.522082980026	1	Diallel	Z000
B73xZ009	589.888888888884	1	Diallel	Z000
B73xZ010	469.44444444447	1	Diallel	Z000
B73xZ011	345.333333333324	1	Diallel	Z000
B73xZ012	665.777777777786	1	Diallel	Z000
B73xZ013	558.777777777784	1	Diallel	Z000
B73xZ014	725.111111111106	1	Diallel	Z000
B73xZ016	699.383799465936	1	Diallel	Z000
B73xZ017	676.891803316267	1	Diallel	Z000
B73xZ018	726.333333333337	1	Diallel	Z000
B73xZ020	719.33333333334	1	Diallel	Z000
B73xZ021	478.597087746839	1	Diallel	Z000
B73xZ022	603.666666666664	1	Diallel	Z000
B73xZ023	533	1	Diallel	Z000
B73xZ024	447.38852458546	1	Diallel	Z000
B73xZ025	805.777777777779	1	Diallel	Z000
B73xZ026	751.222222222229	1	Diallel	Z000
Z001xZ002	655.981423059642	1	Diallel	Z000
Z001xZ003	643.88888888889	1	Diallel	Z000
Z001xZ005	600.111111111118	1	Diallel	Z000
Z001xZ006	608.888888888889	1	Diallel	Z000
Z001xZ010	335.44444444444	1	Diallel	Z000
Z001xZ011	564.666666666679	1	Diallel	Z000
Z001xZ012	620.795316180715	1	Diallel	Z000
Z001xZ014	706.869623919573	1	Diallel	Z000
Z001xZ016	677.777777777774	1	Diallel	Z000
Z001xZ017	588.333333333325	1	Diallel	Z000
Z001xZ019	519.944444444451	1	Diallel	Z000
Z001xZ020	569.388888888894	1	Diallel	Z000
Z001xZ021	618.166666666676	1	Diallel	Z000
Z001xZ022	501.555555555552	1	Diallel	Z000
Z001xZ023	490.000000000003	1	Diallel	Z000
Z001xZ024	296.444444444468	1	Diallel	Z000
Z001xZ025	614.978411303761	1	Diallel	Z000
Z002xZ002	596.923637867173	1	Diallel	Z000
Z002xZ003	537.760302084557	1	Diallel	Z000
Z002xZ005	618.111111111115	1	Diallel	Z000
Z002xZ006	604.50000000001	1	Diallel	Z000
Z002xZ007	413.111111111125	1	Diallel	Z000
Z002xZ010	523.666666666667	1	Diallel	Z000
Z002xZ011	359.99271936709	1	Diallel	Z000
Z002xZ012	580.66666666667	1	Diallel	Z000
Z002xZ013	478.333333333359	1	Diallel	Z000
Z002xZ014	574.285450829074	1	Diallel	Z000
Z002xZ015	577.634329801921	1	Diallel	Z000
Z002xZ016	621.318772067479	1	Diallel	Z000
Z002xZ017	601.888888888896	1	Diallel	Z000
Z002xZ019	445.444444444437	1	Diallel	Z000
Z002xZ020	552.000000000007	1	Diallel	Z000
Z002xZ021	542.222222222227	1	Diallel	Z000
Z002xZ022	526.888888888882	1	Diallel	Z000
Z002xZ024	379.059861990386	1	Diallel	Z000
Z002xZ025	517.999999999992	1	Diallel	Z000
Z002xZ026	717.333333333336	1	Diallel	Z000
Z003xZ006	545.888888888898	1	Diallel	Z000
Z003xZ007	395.666666666659	1	Diallel	Z000
Z003xZ008	244.888888888888	1	Diallel	Z000
Z003xZ009	374.891803316267	1	Diallel	Z000
Z003xZ010	555.222222222228	1	Diallel	Z000
Z003xZ011	483.847950829071	1	Diallel	Z000
Z003xZ012	552.47295082907	1	Diallel	Z000
Z003xZ013	407.548637867168	1	Diallel	Z000
Z003xZ015	627.277777777785	1	Diallel	Z000
Z003xZ021	596.222222222233	1	Diallel	Z000
Z003xZ022	609.111111111121	1	Diallel	Z000
Z003xZ026	703.722950829071	1	Diallel	Z000
Z005xZ006	516.444444444444	1	Diallel	Z000
